,Author Name,Review Date,Reviewer Ratings,Review Body,Developer Reply,Review Likes
4588,caren wu,2018年1月17日,1, 竟然無法聯絡客服，也不能用優惠活動，app上操作很多問題，一定要拍照不然無法送出，截圖也無法選擇，很糟糕,,5
4589,蘇文靖,2018年1月12日,1, 遲到半小時以上(持續增加中) 一點聯絡方式都沒有 也不能負評 晚餐都要變成宵夜了😈😈😈😈,,9
4590,Juiying Cai,2018年1月15日,1, 訂編:D0483 莫名被多扣一次運費30元  請把錢退回給消費者!!,,6
4591,Akimi Pan,2018年1月12日,5, 輸入優惠序號 eats-6xsn9 ，可享有2筆折扣100元,,7
4592,kaki HO,2018年1月31日,2, 第一次經驗還不錯，第二次選地址還不給我輸入我要的，硬要幫我加入unit number. 打去客服她說她這次可以幫我跟餐廳聯絡但之後可以自己打到餐廳去。那要我們打為什麼不把系統弄完善點,,0
4593,陳岳陽,2018年1月19日,3, 可以選擇餐廳太少。想吃的沒跟你們配合就不能外送，還是熊貓比較好可以代買,,0
4594,EdmondCassell yip,2018年2月7日,1, 香港用戶表示廢到一個點，餐廳都未關，送餐就已經提早顯示關了，我用deliveroo仲好過用你……失望……,,0
4595,LaLa Chen,2018年1月18日,3, 除了外送員親切貼心以外，申請你們的app，住址欄打好後，系統GPS會搜尋所標的地點，重點竟然標錯！！那幹嘛要我們打住址？事後也在備註欄打上正確住址了，結果還是說找不到？？！！到底是系統爛還是人有問題？？,,0
4596,DAVID Ku,2018年1月24日,5, 新戶輸入優惠代碼eats-2wpxypr3ue可享折扣金,,1
4597,Allen Flo,2018年1月13日,4, 輸入eats-4p17u1即有200元抵用券,,1
4598,俞佩吟,2018年1月19日,5, 比某動物外送好用太多了,,1
4599,鄭琳卉,2018年1月12日,4, 輸入優惠碼eats-w4ciim，可以有優惠唷,,1
4600,NUNU妞妞,2018年1月21日,5, 送餐人員素質很好很有禮貌,,0
4601,野望信喵,2018年4月9日,3," 輸入eats-9jerw8, 即可享二筆100元優惠",,0
4602,Roben Lin,2018年1月18日,5, 很適合現代人的消費方式,,0
4603,吳馨彤,2018年1月14日,5, 服務超好又迅速,,0
4604,Earic Li,2018年1月18日,5, 很棒的服務……希望未來在餐廳的選擇還可以有更多商家加入……。,,0
4605,丘振璟,2018年3月18日,1, 爛死了，餐沒來，錢還不退,,0
4606,Taiming Cheng,2018年1月18日,1, UX零分,,0
4607,Google 使用者,2017年12月24日,3, 建議增設一組常用地址欄方便每次在不同地址叫餐，新註冊用戶記得免費吃200元優惠代碼（註冊後進入優惠活動輸入）：eats-r1jn6cn1ue,,27
4608,JAMES,2017年12月28日,1, 把我帳戶停權，不想用了，要刪除個人資料也不行，寫信給客服，給了登入帳號就能刪除的網址，就被你停權連帳號登入都無法了，是要怎麼刪？不要一直鬼打牆好嗎，根本是機器人客服吧,,12
4609,Chao Josh,2018年1月6日,1," 預約系統系統形同虛設！店家16：30營業，只能預約17:30～18:00，已經超過18:00很久，系統也沒有任何進度, 都快餓死了 還只能取消  下訂單後等了一個多小時才告知取消訂單，是要餓死人？",,9
4610,Emma Lin,2018年1月5日,5, 剛接到客服來電  感受貼心(雖然剛開始有嚇到 只為是越洋詐騙)  如果能不收國外交易費就更好了,,4
4611,Google 使用者,2017年12月29日,1, 任意封鎖顧客帳戶 解鎖後在短時間內多次重複封鎖 居然沒有顧客端的客服專線可使用 只能以App聯絡，且回覆極度緩慢,,11
4612,廖宇凡,2018年1月8日,2, 第一次訂 預計8點10分會送到 結果一直延後 等到九點 竟然直接取消訂單了 連退款相關的資訊都沒有顯示出來 這是我覺得要改善的地方,,1
4613,李瑋,2018年1月1日,3, 請注意外送人員素質，找不到地方也不打電話詢問，經我主動聯繫後才找到地點，竟在家門大聲指責，很少吃個飯也要被罵。,,1
4614,黃小揚,2017年12月24日,5, 希望可以增設一個以上的常用外送地址，不然換個地點又要在重打一次地址,,15
4615,Rico Cheng,2018年1月7日,1, 小孩子亂點下單，也沒有確認訊息，商家下一秒立即接單，連取消都來不及反應，然後馬上客服取消訂單，完全沒回應，什麼爛管理，在也不想用！,,4
4616,Joanne wong,2017年12月31日,1," 為何我沒有用過你們的app或services,會收到你們的sms,而且sms的名字還是對的?請問你們是在那兒收集到我的資料?",,2
4617,陳彥錡,2018年1月8日,1, 餐點全泡水，沒跟店家溝通好怎麼打包，飲料全倒光，食物包裝破洞，全是濕的買250的早餐還付了運送費，結果來了全部不能吃，中間一直提醒我這個人還會在中途接其他單，然後送餐途中的時間就一直延長，趕上班的人只能自認倒楣，反正都沒吃到就付300多，好像受騙一樣,,1
4618,Emily Ye,2017年12月31日,1, 盜刷騙錢  外送員隨便取消訂單，壞心公司壞心人，真不可取,,19
4619,Mandy,2018年1月10日,1, 明明是系統出現異常，卻要消費者買單，硬是收了兩份一樣的餐點及費用。,,3
4620,張志榮,2018年1月11日,1, 很可怕，實際收到餐點被扣的錢跟網路下單時顯示的金額不一樣，還偷改訂單讓你死無對證，已投訴消保處，客服跟機器人一樣只會鬼擋牆，想浪費我時間我就跟你耗到底,,2
4621,Jenny Yang,2017年12月30日,5, 新用戶輸入優惠碼 eats-whrej前兩次訂單可折抵各100元噢,,2
4622,carman cheng,2018年1月6日,1, 明明早5分鐘前可點餐，5分鐘後登入點餐說無法點餐，真不明，又沒辦法 聯絡客服,,2
4623,Huang Emma,2017年12月26日,1, 結帳訂單頁面上明明就用了500元優惠券，但最後卻在等餐期間系統突然給我7張25元優惠券變成只減25元!說什麼先進後出所以要以最新拿到的優惠券為主。太誇張了吧寫信給客服也只會已使用了25元優惠券所以不能更改!這根本是欺騙消費者!!!爛透了！如果不敢讓客人用500優惠券為何當初要讓我抽中?奇模幾真的很差!!為何同意刷卡金額跟最後系統刷卡金額不一樣呢？!氣死我了！大家不要被騙了爛服務!,,2
4624,巴馬歐,2018年1月8日,1, 付了款結果餐點根本沒送上來，不要用這個APP,,2
4625,Helen Fung,2018年1月7日,1, 送餐員態度惡劣及向我粗言穢語，要求我到大堂取餐，拒絕送餐到府上。而 uber eats 卻照樣向我收取送餐費用,,0
4626,Chang Kevin,2017年12月30日,1, 點邀請碼的連結去下載app 怎麼使用邀請碼也不寫清楚 結果已經訂了才說不能用,,0
4627,張小花,2018年1月4日,5, 百元折價券代碼【eats-fjb45o】 真的很推薦，超級好用又快速又方便 服務人員也很有禮貌 昨天的食物使用了折價券之後 竟然比去店面吃還便宜 大家也一起來用吧😁,,0
4628,小崇,2018年1月7日,1, 等一個小時，還不能取消訂單，系統還顯示10-25分，根本欺騙消費者!,,4
4629,chi ming chung,2018年1月7日,1, 送貨員同樓下保安嘈，之後打電話叫我老婆落樓下拎，我叫得外賣比埋運費就係要運送到屋企，係樓下不如我落街買，最後收線之前仲講操口罵我老婆，咩料，比錢仲要勞氣，咁有性格唔好做服務行業。,,0
4630,Sora,2018年1月11日,5, 新用戶首購兩筆折100，共折200喔 快輸入優惠碼eats-kxqg61gkue,,0
4631,Google 使用者,2018年1月5日,1, 真的很失望，叫了朋友上家吃火鍋，一心等到下午5：30（因為都怕夜了比較繁忙），點知無得叫，最終要自己落街市買。已經唔係第一次，仲要係無一間做。,,0
4632,Lin Yuyen,2018年1月8日,3," 恩,,,,試了幾次目前狀況還行，不過覺得挺妙的地方在第一次可以配送的店家第二次想訂卻無法訂購了？",,0
4633,hua yang,2017年12月29日,5, 快速！方便！就算一個人上班，或是沒有機車的人都能吃到想吃的東西了！感覺美食距離好近呢,,0
4634,歐陽文亭,2018年1月9日,1, 實際收的金額比訂單金額還多，不解為何多收錢,,2
4635,陳柏融,2018年2月26日,1, 打給司機，還要透過轉接系統，還是市話的，最重要還會轉接失敗，或著通了沒人接，到底在搞什麼爛系統?,,0
4636,Li Fang Yang,2018年1月7日,4, 新用戶輸入eats-hfgc7hr6ue 首兩次訂購有90折扣喔！,,0
4637,Sylvia Chiang,2017年12月27日,1, app連個聯絡客服的選項都沒有,,2
4638,kazemi kazemi,2018年1月1日,2, 地址輸入不親民，照片都騙人的,,4
4639,Bowen,2018年1月5日,1, 為什麼手機認證碼一直不傳給我，是要我怎麼用,,0
4640,Tao Gloria,2017年12月29日,4, 可多些平民價格食府更好,,0
4641,蔡沛珍,2018年1月1日,1, 台灣已經很小了，還是有地方不在外送範圍啊！,,0
4642,lightl wu,2018年1月7日,1, 餐廳變超少的,,9
4643,Scott Hisao,2017年12月24日,3, 滿好用的，輸入eats-3gu6xr可以領取優惠券唷。,,0
4644,威廷,2018年1月7日,1, 餐點做好沒人配送,,1
4645,Jurn Ou,2017年12月24日,4, 可惜有配合的還不夠多,,0
4646,Ricky Feng,2018年1月7日,1, 浪費時間根本就不能用,,0
4647,孫健瑋,2018年1月7日,5, eats-xqqkus 前兩次折一百,,0
4648,戴湘雄,2018年1月3日,4, 一些優惠券都不能用,,1
4649,吳靜子,2018年1月6日,4, eats-zmffx1ncue歡迎使用折價卷,,0
4650,黃小妞,2017年12月28日,5, 輸入優惠序號eats-z3sst0 享優惠噢,,0
4651,陳穆穆,2017年12月25日,5, eats-qgirvy  輸入一起拿優惠,,0
4652,李紹,2018年1月7日,4, eats-h7sxq5usue. 80元優惠碼,,0
4653,嘉雯陳,2017年12月30日,5, 方便又實用哦！,,0
4654,Ann Lu,2018年1月8日,5, 很方便，常有折價活動,,0
4655,鄭宇廷,2018年1月7日,5, 訂餐方便～ 送餐快速,,0
4656,周季儒,2018年1月5日,3, 定位都不對,,0
4657,Google 使用者,2017年12月30日,5, 正 user friendly,,0
4658,起士娟,2018年3月26日,5, 優惠多，很方便,,0
4659,黃瀞諄,2018年1月6日,1, 服務不好,,3
4660,Eric Hong,2018年1月1日,5, 符合需求,,0
4661,廖小房,2018年1月6日,5, 超級方便,,0
4662,May Lin,2018年2月24日,5, 很方便,,0
4663,Pa Pa Jan,2018年1月10日,5, 方便讚讚,,0
4664,xyINhv K,2017年12月26日,5, 加油加油加油,,1
4665,徐素萍,2018年1月1日,4, 方便,,0
4666,王湘筑,2018年1月4日,1, 無法選取餐點????,,0
4667,潘奕齡,2017年12月17日,1, 你們有調整外送區嗎？ 更新後，原本能有點過的餐廳變成太遠不能送，既然不能送了，為何還要出現在我的餐廳列表中？點餐也是要花時間心思的，讓人以為有很多選擇，點好了才發現不送，這樣不就不實廣告？,,9
4668,羽生宗右,2017年12月22日,3, 老客戶就不能領取優惠碼，優惠還有次數的喔?明明買了一個星期以上的火鍋店，說距離太遠就不送了，什麼鬼,,5
4669,陳雅婷,2017年12月19日,1, 在你使用優惠下訂後，會偷偷塞更爛的優惠過來，然後說新優惠會優先使用，坑殺顧客！訂單價格都跟下訂時不一樣！,,5
4670,Eric Chui,2017年12月14日,1," This is a rubbish app,  my order has been delayed for more than an hour,  then it is cancelled by uber,  a ridiculous services.  I will never use uber again",,8
4671,WeiChieh Liao,2017年12月19日,1, 因無法找到配送員取消訂單，我也等了一小時多，我沒有不願意等，但未經我同意取消訂單我無法接受,,7
4672,Mark Hsieh,2017年12月18日,1, 點餐只能按 + 不能按 -，這是為了賺錢故意設計的嗎？垃圾,,5
4673,Chou Amy,2017年12月21日,1," 輸入個資註冊，卻一直顯示""很抱歉，伺服器發生問題”，超過兩週了還是不斷顯示這提示，根本無法使用。",,1
4674,Google 使用者,2017年12月18日,3, 在桌機上註冊會員，竟然要收30元的入會費。還沒訂餐呢！,,1
4675,楊展欣,2018年2月1日,5, 首次使用Uber Eats輸入序號【eats-6t3f9wqfue】即可享有200元現金折扣唷！而且最近外送費全面半價，喜歡美食的您還在等什麼呢？趕緊輸入上面的序號領取超級優惠吧！！,,0
4676,ca co,2017年12月28日,5, 新用戶看著特殊優惠eats-6J4y0g 直接換4張100優惠卷,,0
4677,Google 使用者,2017年12月17日,1, 無啦啦自己Update完之後入到去乜餐廳都搵唔到！,,0
4678,許云婷,2017年12月22日,4, 希望可以有更多選擇或飲料外送服務,,0
4679,Sze nar Chong,2017年12月15日,1, 差差差，優惠券要順序使用，不可以選擇較優惠的券使用,,2
4680,Yeh Maggie,2018年1月28日,5, 很方便，期待可以常推出優惠折扣 我會更常使用,,0
4681,Google 使用者,2017年12月21日,1, 預訂功能唔work呀大佬，明明寫預訂完成，但又唔知有無人接單，等左好耐見唔妥取消訂單之後又無厘頭見到叫左嘅其中一樣野售罄...頭都大埋，完全唔知發生咩事，溝通真係好差，第一次用搞到我莫名其妙，白白餓住等左成個鐘，最後自己煮麵算，真係唔該曬,,0
4682,林沛軒,2017年12月23日,5, 方便優惠訊息服務皆佳,,1
4683,Emily Huang,2017年12月23日,2, 看不到聖誕優惠碼，是根據什麼條件才能看到？,,0
4684,黃景揮,2017年12月18日,1, 損失自己吃下去，爆爛,,2
4685,尤韻雯,2017年12月22日,4, 優惠碼 eats-d96afh1mue,,0
4686,許琪蓁,2017年12月18日,5, 很方便,,0
4687,張桂鈴,2017年12月16日,4, 方便,,0
4688,Yu-Yi Tseng,2017年12月12日,2, 明明前兩星期可以送的店家，現在系統說太遠不能送？仔細看看可選的店家只剩沒幾家可以選，這樣根本毫無選擇性啊！………是不是系統在維修，剛不給訂的現在又可以訂了…可是我已經從十二點餓到兩點了啊！是整人嗎！,,4
4689,陳韋圻,2017年12月12日,2, 很方便的叫餐平台，但有差勁的缺點，例如電話沒接到餐點就被消滅、誤觸點餐按鈕無法取消並退款、地址顯示錯誤等，不開心的體驗。,,5
4690,sakuya chen,2017年12月11日,1, 在未通知使用者的情況下，ubereat擅自更改訂單金額，且自行刷第二次卡。我是被銀行通知才知道的。,,7
4691,William Huang,2017年12月9日,5," 滿好用的 天冷不想出去買宵夜最佳app,歡迎輸入eats-j5h46 優惠碼 可折100互惠",,3
4692,菈菈,2017年12月8日,1, 登入信用卡時系統多刷了7次手續費還聯絡不到客服,,5
4693,黃宸慧,2017年12月27日,1, 詐騙！優惠券無法使用，結帳金額跟帳單金額不同！反應客服完全無效！求助無門，只能認賠！太誇張了！！,,1
4694,Vivi Chen,2017年12月12日,5, 輸入eats-rozrp，有100元折抵優惠現用喔！,,4
4695,ane Ting,2017年12月12日,1, 爛透了，等了一小時都無人送餐，線上客服也完全沒有回覆,,1
4696,Kitty Chen,2017年12月10日,3, 今天第一次用，還滿方便的。優惠代碼：eats-xc8kwp，可以得到兩張100優惠券唷～歡迎自取^^,,0
4697,Google 使用者,2017年12月10日,4, 香港新用户，請到優惠活動輸入eats-2q7i1s ，可享首訂單75蚊折扣！抵！,,0
4698,Sam Hou,2017年12月8日,1, 線上客服回覆速度太慢  有跟沒有一樣意思,,3
4699,Emille Huang,2017年12月10日,1, 怎麼回事，昨天我提問問題沒有人回覆我，我無法下單購買,,0
4700,Vanessa Lin,2017年12月19日,5, 更新後覺得更順更好用耶,,0
4701,Google 使用者,2017年12月17日,5, 好用 方便 外送人員都很有禮貌,,0
4702,卓董,2017年12月10日,1, 請問是在台灣使用嗎？！,,0
4703,Catherine,2017年12月2日,1, 信用卡掃描老半天…還掃不到，根本沒支援所有的信用卡，UBER 當時也是因為這個問題沒有繼續使用，希望改進,,6
4704,willy see,2017年12月3日,1, 落咗order唔夠五分鐘已經話個司機出咗車， 同線上客服聯絡， 佢話已經取消唔到單， 之後有個講廣東話唔正 嘅職員打電話畀我話， 張單會照收錢， 強迫要我收咗食物先，話已經扣咗錢。 有問題響個apps嗰度求助， 我覺得完全無助， 以後唔會再幫襯 ！！！,,5
4705,ting yu peng,2017年12月2日,1, 訂購了餐點半個小時後系統顯示已外送完成，實際上卻沒收到任何餐點，再度等了半個小時還是沒收到，詢問客服後只表示外送員因故無法完成訂單，X，那系統怎麼能夠顯示已完成外送，這不是疏漏嗎？而客服只協助退費，然後深表遺憾，退費不是應該的嗎？那是一開始我就被預扣走的啊！那我等的一個小時，卻不能合理解釋到底發生什麼事情？那未來是不是有更多人會被浪費時間然後退費，這樣根本不用訂購阿！！,,4
4706,溫芝萍,2017年11月30日,5, 想要免運費嗎？輸入新用戶 eats-3mtmj96rue優惠代碼即可享免運用費喲,,1
4707,Paul Sze,2017年12月10日,1, 6點43分下訂單，顯示7點53分左右到，等到8點35分才出車，中間要打電話取消又沒有contact support電話，又沒有Ubereat的人打來跟進，又無法找到hotline，Ubereat似為了有job送貨而硬做，沒有任何客戶服務可言。仲要來貨與訂單不同，漏了食物，錯漏百出的公司，為自己接多啲單不擇手段，不知所謂。人哋Delivergoo遲十五分鐘都即刻打嚟，hotline又易搵，Ubereat真正不知所謂，無渠道投訴，只好呢度留言提醒大家。,,1
4708,郭智豪,2017年12月1日,1, 根本收不到驗證碼 連登陸都做不到 辣雞軟件,,1
4709,JW C,2017年12月4日,4, 新用戶折扣碼eats-e83zjb  可以折抵200元喔,,0
4710,搞怪冰茶,2017年12月3日,4, 挺方便的，懶得出門時很好用啊！,,2
4711,Estelle,2017年12月3日,1, 信用卡根本扫描不到是怎么回事啊,,1
4712,司駿昭楚門,2017年12月1日,5, (夜班保全)必備，希望研發團隊能把我們的需求涵蓋進去,,0
4713,Yanze,2017年12月8日,1, app客服完全不回覆,,2
4714,Nicole Li,2017年12月4日,3, 客服完全不理人 氣死我了,,2
4715,陳昱璇,2017年12月7日,5, 冬天不用出門太好了,,0
4716,Jane Ho,2017年12月7日,2, Paypal又比唔到錢，信用卡又 scan唔到入去，想點 -.-,,0
4717,黃怡菁,2017年12月7日,5, 超方便快速,,0
4718,rex chen,2017年12月8日,5, 簡單好上手,,0
4719,餅,2017年11月30日,3, !!!!!最新優惠: eats-ojppeq 享訂購折扣100,,0
4720,陳柏璇,2017年12月3日,5, 方便好用,,1
4721,Hans,2017年12月2日,5, 快速方便,,0
4722,Yi Wei Wang,2017年12月9日,5, 超級方便,,0
4723,張皓翔,2017年12月5日,5, 很方便,,0
4724,劉政宏,2017年12月4日,1, 無法刪除,,0
4725,李奇達,2017年12月10日,5, 好用,,0
4726,廖明賢,2017年11月23日,5," 1.想加入UBEREATS當司機註冊記得填寫推薦碼「OGAT18」,有填完成接案15趟，既可有新司機趟獎2千元（自行加入則無獎金）2.有任何新司機問題，都可以直接加line,id是lyo0931",,10
4727,噗啾,2017年11月25日,4, 可以看到外送員進度很方便 不過自己的手機一直無法認證 沒辦法使用 客服也很難聯絡,,6
4728,hosing tang,2017年11月26日,1," 登記了信用卡號碼，然後才告訴你要送的地址送不到(只是普通住宅區)，都算了, 居然沒有途徑刪除已登記的信用卡。大家不要再上當了!!!",,7
4729,Elaine,2017年11月26日,5, APP功能好用，外送服務對不方便出門又想吃好料的貪吃鬼超棒的！,,0
4730,LING YUK AU YEUNG,2017年11月21日,1, 新增左優惠碼都無減到,,6
4731,朱立恆,2017年11月25日,5, eats-u7apykr5ue 聽說輸入序號可以折價,,3
4732,簡振宇,2017年11月30日,1, 唯一的付款功能無法刪除？ 都不想使用了還無法刪除喔？,,2
4733,YL H,2017年11月27日,3, 聯絡外送方上有困難，會造成分歧。,,1
4734,girl Yue,2017年11月23日,5, 輸入eats-jt46unqyue 外送免服務費哦❤,,0
4735,Regina SU,2017年11月29日,3, 功能偏少，合作廠商也較少,,1
4736,吳靖棻,2017年11月24日,5, 請加 優惠eats-phsv5b6sue,,0
4737,Google 使用者,2017年11月26日,5, 超愛超喜歡，每2天訂一次，國外也在訂😇,,0
4738,SAHRA ALI,2017年11月23日,3, 可以新增其他付款方法嗎？,,0
4739,slam tseng,2017年11月27日,1, 無法使用,,0
4740,寧寧,2017年11月28日,5, 超實用,,0
4741,楊辰雯,2017年11月27日,5, 超方便的,,0
4742,little qmo,2017年11月25日,5, Good,,0
4743,吳依靜,2017年12月2日,1, 無法點餐...,,0
4744,Alan Lau,2017年11月18日,1, 以優惠短訊，誤導消費者 收到$75的優惠短訊，結果下單時被另一“$15優惠“取代，無法選擇所使用的優惠順序 相關優惠政策藏於條款內 程式內無法反映及投訴,,4
4745,王冠智,2017年11月20日,1, 訂餐時間延遲半小時 ，反應客服卻沒反應 ，餐點遲了一小時才到 ，請外送員與客服確定看是否有取消成功 ，後續外送員自行把餐點銷毀 ，還不給退款,,2
4746,魏郁文,2017年11月17日,4, 明明地址是對的，可是地圖定位在錯的地方，導致外送員會送錯，訂完拿到餐都要一個小時,,7
4747,王勁麟,2017年11月17日,5," 最新優惠代碼先打eats-9tlkrf,在打eatsKS，在打eats48754(官方限定)。可獲得NT600，和限定編碼金額獎勵金~~",,2
4748,劉璁霖,2017年11月16日,2," 地址很難輸入尤其樓層跟本無法輸入,也無法搜尋到有合作的餐廳",,7
4749,Jessica Tan,2017年11月20日,1, 訂餐永遠都不準時，完全沒有餐廳聯絡電話，也沒有外送員電話，訂了餐就跟失蹤一樣，爛！,,1
4750,陳漢鈴,2017年11月28日,5, 新使用者輸入eats-knkkyfxyue  套用此組特別優惠代碼，即可享有前2筆訂單折扣NT$90的優惠喔！,,0
4751,Elly Man,2017年11月18日,1, 超差的服務，我第一次使用，已完全無晒信心!  落單一小時，餐廳都未準備好食物，最後更以找不到送餐者為由取消訂單! 想在 App給餐廳負評，完全沒方法，想問優惠碼會否退回，想找客服live chat但要我先更新程式，但我程式已是最新版本你叫人點更新?  一個靠手機程式服務的app設計差到垃圾咁，怪唔知得做唔起啦！,,1
4752,王哆啦,2017年12月6日,1," 跟uber一樣，莫名說人家濫用帳號，鎖帳號，,寫信去客服也都不理，不想服務就不要在台灣市場存活，爛死了，雞歪透頂，再也不會用uber或ubereat",,0
4753,王俍雲,2017年11月18日,5, 地址跟定位點差很遠這需要的改進，不然外送的人會一直鬼打牆,,0
4754,Yijing Su,2017年11月24日,2, 只是註冊就要輸入信用卡號..沒開啟跨國交易就不能註冊🙄擔心被洩漏。為何不開啟匯款功能,,0
4755,炯毅李,2017年11月19日,5, 輸入我的折扣碼唷，感恩/啾咪 eats-231jsue,,1
4756,陳姿君,2017年11月21日,4, 我下單明明只按一次為何出現二訂單一個12:12一個12:08,,0
4757,tog jol,2017年11月20日,5, 新加入用戶請輸入eats-8wp5mgnrue，免費獲得$200優惠。,,0
4758,巧柔,2017年11月17日,1, 還是快點網路點餐好用多了= =,,3
4759,Katy,2017年11月21日,5, 輸入序號 【eats-5reen】那折扣優惠唷,,1
4760,SHENYI TAI,2017年11月20日,5, 沒有下午茶 或蛋糕，但其他太棒了,,1
4761,冠儀何,2018年3月20日,1, 店家早就準備好食物超過一小時沒有人送貨，太扯!!!!,,0
4762,Google 使用者,2017年11月19日,1, 餐廳不接單，全標已售完。,,1
4763,basiaoshan Q,2017年11月19日,5, 前兩筆訂單折扣90$！！ 輸入代碼：eats-sxoto0,,0
4764,Lee Pekkle,2017年11月17日,5, 越来越多地区和餐厅，很方便,,0
4765,邱德智,2017年11月20日,5, 餐點來的真的很迅速。,,0
4766,Sun Yun Long,2017年11月18日,1, 地址有必要這樣難輸入嗎？,,0
4767,Martin Hsieh,2017年11月17日,5, Convenient!,,0
4768,Sum Ceci,2017年11月12日,1, 5點預約外賣 應該7點到 等左一個鐘 冇得聯絡送餐人員 打去餐廳 人地話從來冇order WTF,,6
4769,朱昱彰,2017年11月8日,1, 我為了驗證信用卡，用了兩張卡試，共被扣了四次三十元，結果送訂單時他說驗證付款資料夾錯誤???你都可以扣到錢了還可以說不能用的喔???????請官方回覆我感謝。,,7
4770,jane lin,2017年11月21日,4, 餐點用完後發現老闆漏送甜不辣，完全連絡不到ubrseats(收到餐記得不要立即評價此次的外送),,0
4771,Sponge Chen,2017年11月10日,5, 輸入eats-2cr1mra5ue可以享有前兩筆訂單$90元優惠哦!,,1
4772,lichun chen,2017年11月10日,1, 店家根本不會使用，害我們很慢才吃飯，送貨員也很慢。,,3
4773,Yomi C,2017年12月8日,3, 新用戶輸入eats-ot50c2即可獲得200元折價卷喔~~,,0
4774,Dao Ci Huang,2017年11月14日,5, 超級好用，便宜快速，送餐小哥有禮貌!加分,,1
4775,陸偉華,2018年1月7日,5, 很方便不用出門 很多隱藏美食,,0
4776,楊朝傑,2017年11月10日,1, 可以告訴我，我要怎麼使用Google第三方登入嗎？,,0
4777,Minnie Chueh,2017年11月20日,5, 很方便又快,,0
4778,Dean Frankie,2017年11月11日,5, 方便快速,,0
4779,Warren Chen,2017年11月17日,4, Updates what?,,0
4780,Joseph Tao,2017年11月5日,3, 折價券的操作手法太刻意。系統會自動塞給你大量低折扣的優惠券，一開始的註冊優惠反而完全用不到。,,2
4781,Po-Ju Lin,2017年11月2日,1, 還沒有整合好店家跟外送員，就倉促上線,,5
4782,Google 使用者,2018年1月3日,1, 有事沒事就要驗證帳戶，一直驗一直驗，最後還直接不能訂餐，傻眼,,2
4783,Ozi Ou,2017年11月3日,4, 新！優惠碼eats-f52eu3，前兩筆訂單90元折扣喔！,,0
4784,Kenneth Yang,2017年11月3日,5, 你你可以用我的優惠碼：eats-ikjekl,,1
4785,Teresa Chang,2017年11月3日,4, 好用方便，可惜店家沒Panda的多,,1
4786,余Devil,2017年11月19日,5, eats-m488ic 複製享前兩次折抵100元,,0
4787,林林韋呈,2017年11月3日,5, eats-05ltlw 輸入邀請碼享有最新優惠,,0
4788,邱小貓,2017年11月9日,5, 超級方便!,,0
4789,張又心,2017年11月4日,1, 什麼都沒有？？,,0
4790,Amy Amy,2017年10月26日,1, 只不過是安裝就收到信用卡扣款30元的簡訊，這是吃錢的App嗎？ App的UI設計根本是難用。,,6
4791,MiSha Chen,2017年10月27日,4, 建議將住家地址設定為手動輸入 定位無法完整呈現住家地址,,0
4792,Google 使用者,2017年10月29日,5, 什麼????!!!用機車和零碎時間就可賺錢，快在註冊時輸入NY2N3M拿2000元獎金,,1
4793,py shining,2017年10月29日,1, 客服很爛 完全沒服務,,1
4794,CORIS Law,2017年10月27日,5, 外賣很快送到，非常好,,1
4795,林燁,2017年10月25日,1, 試了超多次都無法付款....,,0
4796,Hsu Bunny,2017年10月20日,1," This is sucks ! I can't get my food after I order. It takes almost 1 hours and nothing happens ... The service told me restaurant people can't not communicat with her ... All I know is I  got nothing from here, and just wast my time. Better to use other apps... This is really bad ..",,6
4797,Hsu Peggy,2017年10月23日,4, 餓了嗎？輸入我的代碼 eats-4njx8c 即可在前 2 次透過 #UberEATS 訂購時享有 NT$100 折扣優惠,,2
4798,澤鈿,2017年10月22日,3, 扣了三次30元，到底有沒有新增 信用卡不知道 也不確定有沒有訂到餐。。。。,,0
4799,Google 使用者,2017年10月21日,5, 最新序號， eats-f1y8qn  新用戶免費吃,,1
4800,Ken Lan,2017年10月22日,1, 完全收不到手機驗證碼,,1
4801,Ann Liu,2017年10月27日,5, 非常方便,,1
4802,hola .olgaolga,2017年10月11日,1, 沒有操作說明，不知是故障還怎樣，怎麼點都訂不了，覺得太扯了，有夠難用，下載沒幾分鐘完全受不了，只能卸載了……拜託人性化一點好嗎？,,7
4803,Mo ly,2017年10月11日,1, 沒有訂單再次確認的頁面，如果不小心按到“下訂單”，訂單馬上成立，若點選“取消訂單”，則會發生錯誤。此外，客服完全打不通，無法人工取消。使用體驗極差，無法想像為何可以這樣營運。,,10
4804,itonoftsr ironoftsr,2017年10月12日,2, 送折扣一點都不乾脆，20塊也要搞限量，3 4次領不到覺得出去吃就好，何必用你們的,,6
4805,Ho Vicky,2017年10月15日,4, 外送範圍好像有改變。以前能叫的店家，現在沒辦法。能吃的變少了，希望能改善。不然就真的不會想用了啊,,1
4806,ruya chen,2017年10月13日,1, 客服太慢 要取消訂單還要等超久 東西都到了 也不能退款,,2
4807,王韻佳,2017年10月19日,4, 蠻順的，而且送餐人員出發後可以從地圖動態中知道大概何時要準備接收食物。,,0
4808,Ryan DIY日記,2017年10月10日,3, 無法選擇優惠券使用順序。原本領到60元2次、推薦朋友80元1次，首次使用折100元2次，結果100元最後才能用，剛剛好不容易今天要輪到折100了，最近又送20元折7次，又排在100元前面，所以我要再使用7次才能折到100，爛東西！爛透了，根本沒管消費者立場,,0
